,cell_line_id,part1_spearmanr,pca_spearmanr,racs_spearmanr
754,924151,0.8628724156601488,0.8697040355153602,0.8672510537317111
755,924240,0.8463162792562217,0.8569248166255369,0.8620530914200825
756,925338,0.8837577986812793,0.8728007819787511,0.8720989611195432
757,925340,0.8902548922523755,0.8883678070866039,0.8884585160321284
758,925341,0.8890031405353342,0.8633976427469655,0.8622168524400123
759,925346,0.9313952498835304,0.9422635531272522,0.9419783598954267
760,925347,0.858015913088691,0.8480939098333427,0.8449292790957985
761,925348,0.9172308003583439,0.9265981089939753,0.9250138546104184
762,925349,,,
763,930083,0.8791886374510811,0.896595308106942,0.8983083266421586
764,930297,0.8255233471587439,0.8232509453266962,0.8230410057220244
765,930298,0.82166760230951,0.8261904186929183,0.8254503106407096
766,930299,0.7875764723851683,0.7753161376379913,0.7753538929548118
767,930301,,,
768,946360,0.8531104114382121,0.8579672922311352,0.8572053428127929
769,946361,0.8648386776814525,0.8713431749703245,0.8701379520286325
770,946382,0.8872943758812044,0.902064986940658,0.9030750313428045
771,949090,0.79218389820024,0.8207018091898197,0.8189018446563149
772,949093,0.7414495422550379,0.7648665006297886,0.7627758070564612
773,949094,0.8902925732660056,0.8902643981486342,0.8898558589467485
774,949160,0.8649767428152162,0.8709750953505975,0.8708325570694523
775,998189,0.9018586404731858,0.9013283289466807,0.9011188366993953
776,1240121,0.8686155387136919,0.8769243769659032,0.8738588436132526
777,1240122,0.9192927754450412,0.9348594682433263,0.9319880564069019
778,1240123,0.8263522334506953,0.8271378658998102,0.8292015037516866
779,1240125,0.8061407453088567,0.8368996683932874,0.8382678538536885
780,1240127,0.8587882207980191,0.8672199943232685,0.8781695225842537
781,1240129,0.8472138991693982,0.8428264418551207,0.8498002900736215
782,1240130,0.8811089353853121,0.8840961004186142,0.8901065509813896
783,1240131,0.8854611359437938,0.8961284346551831,0.8966723162036668
784,1240132,0.8754295707158001,0.8751179180721427,0.8737371237203824
785,1240133,,,
786,1240134,0.7420258861499088,0.7498655355581293,0.7640366961669964
787,1240135,0.8682075467743696,0.8758576221749403,0.8734433006355887
788,1240136,0.8606977797310921,0.8587416298636111,0.864686257764092
789,1240138,0.8470419389544485,0.8314872815765356,0.8398012330573085
790,1240139,0.9140070227201156,0.9192205582086812,0.9227290944051675
791,1240140,0.9074041412123328,0.9195560727584824,0.9198423320316308
792,1240141,0.8170206525299797,0.8010622560714511,0.7993348624608696
793,1240142,0.9051285834701851,0.9146347550241164,0.9191958966425569
794,1240143,0.9019168973946837,0.9108349006211738,0.908433249556388
795,1240145,0.9126397790631154,0.9118623277352651,0.9152058382041321
796,1240146,0.836842398525605,0.8267777518899032,0.8264838757182907
797,1240147,0.8595805474615399,0.8778190277417534,0.8737488986788653
